team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,37.3,42.9,80.8,35.5,1.108,0.43,0.0,0.0,0.0,0.0,0.0,37.3,42.9,80.8,35.5,1.108,0.43,0.0,0.0,0.0,0.0
