team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,45.9,40.0,76.7,51.1,1.376,0.55,0.0,0.0,0.0,0.0,0.0,45.9,40.0,76.7,51.1,1.376,0.55,0.0,0.0,0.0,0.0
