team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,57.5,40.0,60.7,62.7,1.437,0.62,0.0,0.0,0.0,0.0,0.0,57.5,40.0,60.7,62.7,1.437,0.62,0.0,0.0,0.0,0.0
