team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,44.3,35.0,73.5,52.1,1.33,0.52,0.0,0.0,0.0,0.0,0.0,44.3,35.0,73.5,52.1,1.33,0.52,0.0,0.0,0.0,0.0
