team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,44.3,28.2,87.1,55.2,1.278,0.5,0.0,0.0,0.0,0.0,0.0,44.3,28.2,87.1,55.2,1.278,0.5,0.0,0.0,0.0,0.0
