team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,53.7,40.0,92.9,63.6,1.379,0.62,0.0,0.0,0.0,0.0,0.0,53.7,40.0,92.9,63.6,1.379,0.62,0.0,0.0,0.0,0.0
