team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,45.9,37.0,71.0,49.3,1.245,0.51,0.0,0.0,0.0,0.0,0.0,45.9,37.0,71.0,49.3,1.245,0.51,0.0,0.0,0.0,0.0
