team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,51.0,40.9,78.9,59.3,1.357,0.6,0.0,0.0,0.0,0.0,0.0,51.0,40.9,78.9,59.3,1.357,0.6,0.0,0.0,0.0,0.0
