team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,53.3,47.2,69.7,57.4,1.511,0.63,0.0,0.0,0.0,0.0,0.0,53.3,47.2,69.7,57.4,1.511,0.63,0.0,0.0,0.0,0.0
