team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,46.5,41.3,66.7,52.5,1.291,0.58,0.0,0.0,0.0,0.0,0.0,46.5,41.3,66.7,52.5,1.291,0.58,0.0,0.0,0.0,0.0
