team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,43.8,30.2,75.0,53.2,1.286,0.5,0.0,0.0,0.0,0.0,0.0,43.8,30.2,75.0,53.2,1.286,0.5,0.0,0.0,0.0,0.0
