team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,46.9,40.5,57.9,51.8,1.224,0.56,0.0,0.0,0.0,0.0,0.0,46.9,40.5,57.9,51.8,1.224,0.56,0.0,0.0,0.0,0.0
