team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,54.5,25.0,60.7,75.6,1.416,0.6,0.0,0.0,0.0,0.0,0.0,54.5,25.0,60.7,75.6,1.416,0.6,0.0,0.0,0.0,0.0
