team_name,season,fg_pct,threep_pct,ft_pct,rpg,apg,spg,bpg,tpg,ppg,oppg,net_rating,FG%,3P%,FT%,REB,AST,STL,BLK,TO,PF,PTS
Unknown,2024,51.2,29.7,81.4,69.8,1.6,0.58,0.0,0.0,0.0,0.0,0.0,51.2,29.7,81.4,69.8,1.6,0.58,0.0,0.0,0.0,0.0
